date,open,high,low,close
2022-01-03,448.15968997839184,449.6181315977888,445.8544557509341,449.48638916015625
2022-01-04,450.9072238974489,451.62233155714586,447.4822648058163,449.33587646484375
2022-01-05,448.9689713732978,449.7405319442751,440.61360498167255,440.7077026367187
2022-01-06,440.2466972153959,443.0035835732876,437.93201531445186,440.2937316894531
2022-01-07,440.3031029677847,441.47925183914367,437.1980527186537,438.552978515625
2022-01-10,435.36325245373706,438.2236256684671,429.62364055153137,438.0072326660156
2022-01-11,437.7437907456816,442.0908322693714,434.75164626994354,441.9967346191406
2022-01-12,443.7280116585806,445.2429062617321,441.2345819172256,443.1916809082031
2022-01-13,444.2925567024861,444.9417931268879,436.0595152339108,437.0851135253906
2022-01-14,433.94241224020107,437.6119903971506,432.7286187563213,437.2638549804687
2022-01-18,432.578128611285,432.7851319574491,428.4098639787604,429.5201416015625
2022-01-19,431.0632797435182,432.45582165960354,424.7873365975809,425.0602111816406
2022-01-20,426.9419932565545,431.6371698449728,418.2384925675779,420.3555603027344
2022-01-21,419.2359449897429,421.5882429254132,412.07556385655806,412.1037902832031
2022-01-24,406.5052155318438,414.3618945596718,395.9010692318445,413.8537902832031
2022-01-25,407.47435674765063,413.7408803782195,401.91352232708414,408.8010559082031
2022-01-26,414.6818862839636,417.80574473347866,403.5225703047687,407.7755432128906
2022-01-27,412.3672026513168,415.50045053402,404.0777079047049,405.7619323730469
2022-01-28,407.11686454826264,415.886237349482,402.54401155859085,415.8392028808594
2022-01-31,415.17113717300543,423.677053931945,413.8256297428248,423.3289184570313
2022-02-01,424.0534869833586,426.829210297828,420.534458124868,426.18939208984375
2022-02-02,428.5886396673794,431.05384305532795,426.2833764423959,430.329345703125
2022-02-03,424.3074813838875,426.20812763649417,419.37704575360794,420.2144775390625
2022-02-04,419.9791728919079,426.02927475983387,417.60803879549576,422.1903381347656
2022-02-07,422.95257835164983,424.3451203230606,419.5088108002381,420.83551025390625
2022-02-08,420.3367433125656,425.2201150815416,418.9159464741092,424.2980041503906
2022-02-09,428.32517855026134,430.82802671260504,428.1275935863995,430.5081176757813
2022-02-10,424.6743887666591,430.6680383540824,420.778998939607,422.7737426757813
2022-02-11,422.85846290665194,424.92846773085336,413.00703862428105,414.4372253417969
2022-02-14,413.9291560964369,415.50989334254666,409.61973040303707,413.0823059082031
2022-02-15,417.5139841588956,419.91331604233613,416.9964614975675,419.7439575195313
2022-02-16,417.70221089727113,421.588211390658,415.82979106919817,420.2144775390625
2022-02-17,417.03413227878895,420.1862167620265,410.63589438127366,411.2380676269531
2022-02-18,411.492143665792,412.7435821681035,406.3076988713617,408.5753173828125
2022-02-22,406.37355193227506,409.7702560003978,400.6997823601273,404.1906127929687
2022-02-23,407.0980794779474,407.6626367061376,396.4562862776691,397.0208435058594
2022-02-24,386.7365552102814,403.42847944353576,386.3790300752348,402.9956359863281
2022-02-25,404.2282639234101,411.9720388972426,402.5816554040874,411.8873596191406
2022-02-28,406.50529284633944,412.3107765451423,405.25388303089113,410.8335266113281
2022-03-01,409.3374027412006,411.3415647709706,401.8758933767992,404.5763549804687
2022-03-02,406.8252420057272,413.7410040742673,406.07251810917666,412.0191345214844
2022-03-03,414.4465875237106,415.04876074406366,408.1706452434173,409.9678039550781
2022-03-04,406.2417947777143,407.76607902539786,402.600442693899,406.6369934082031
2022-03-07,406.05356074725825,406.759249958647,394.5837564676544,394.6496276855469
2022-03-08,394.82845492231417,401.9700272063481,390.5943191141427,391.6575622558594
2022-03-09,400.0224183462174,404.1342308190661,397.8394788240876,402.1582946777344
2022-03-10,397.5571741386675,401.23617169428314,395.6000748169369,400.3423156738281
