date,open,high,low,close
2022-01-03,84.14942829828149,84.9130983850939,83.78208547785431,84.83576965332031
2022-01-04,84.98076757081604,85.06776515418441,83.30357865645522,83.93675231933594
2022-01-05,83.4485743823066,83.51141088689371,81.32671395047245,81.35572052001953
2022-01-06,80.70806140356694,81.78107613240222,80.4615608105237,80.94490051269531
2022-01-07,80.89171042342993,81.27838355299879,79.67369264659975,80.20053100585938
2022-01-10,79.00668561706703,80.3165316596595,77.95783230966485,80.21503448486328
2022-01-11,80.00720651959135,81.29289167579684,79.41270085344534,81.17688751220703
2022-01-12,81.7810402262014,82.34171580459711,81.15269741421831,81.55870819091797
2022-01-13,81.97921979265246,82.21605882265746,79.24351622226426,79.44651794433594
2022-01-14,78.90518279203262,80.16669933259682,78.90518279203262,80.11836242675781
2022-01-18,78.95351826271533,79.42235821516141,77.9771703088901,78.19467163085938
2022-01-19,78.4411706543207,79.407849733739,77.0249893430574,77.10232543945312
2022-01-20,77.78867093075452,78.66351436517151,76.0051467522164,76.10665130615234
2022-01-21,75.92297181165462,76.79781515274445,74.57445043629707,74.59378814697266
2022-01-24,73.35160940796641,75.03363639692412,70.6835803309827,74.98046875
2022-01-25,73.51110799426414,74.63728999409118,72.4042637059057,73.24526977539062
2022-01-26,75.23662985378321,76.11630392639077,72.80059459467256,73.6754379272461
2022-01-27,74.86930363082345,75.26564565635937,72.90211522715359,73.16795349121094
2022-01-28,74.07662065121083,76.38698323099959,72.9746070096035,76.3676528930664
2022-01-31,76.38696351832833,78.38798854855861,76.01479745153803,78.28649139404297
2022-02-01,78.39285076711829,78.6200209687357,77.35366620382698,78.48951721191406
2022-02-02,78.65868535027771,79.25802170514355,78.12700886595158,79.12752532958984
2022-02-03,78.00616121930679,78.53783761671413,76.54647387156835,76.83164978027344
2022-02-04,76.42081266296259,77.8176635964888,76.09697606593619,77.1409912109375
2022-02-07,77.19899133859082,77.6581624231045,76.33380943839487,76.62864685058594
2022-02-08,76.38697036948183,77.78382121182027,76.20813711679821,77.57598876953125
2022-02-09,78.57652818620149,79.32086798076793,78.25268413983623,79.29669952392578
2022-02-10,77.72100660106003,79.04052160065014,76.81715656364092,77.2231674194336
2022-02-11,77.30049980982457,77.63884343487676,74.57930283745053,74.86447143554688
2022-02-14,74.66630657520527,75.44448370158737,73.97029630376068,74.8403091430664
2022-02-15,75.96647403952032,76.860655131796,75.70063581950517,76.80748748779297
2022-02-16,76.28547684485899,76.995986524786,75.45413228569508,76.73014831542969
2022-02-17,76.01483373583578,76.09216247970093,74.29414565060075,74.43431091308594
2022-02-18,74.69045275386685,74.796788034463,73.1147686303042,73.6802749633789
2022-02-22,72.90692835312944,74.16844474215316,72.20125681377776,72.99876403808594
2022-02-23,73.75761471798008,73.95577831877591,71.09440920598558,71.17174530029297
2022-02-24,68.72605643131432,73.65611869889884,68.49888623747358,73.60295104980469
2022-02-25,73.714119383807,74.62763092837416,72.81027669624258,74.60346984863281
2022-02-28,73.81078990063496,74.78229979339189,73.19210845815392,74.46813201904297
2022-03-01,74.18777985916672,74.5696148054457,72.40908672763219,72.97943115234375
2022-03-02,73.51595154557648,74.86929644140774,72.94560701789628,74.5599594116211
2022-03-03,75.18831767320573,75.19315579000606,73.29362705716848,73.6706314086914
2022-03-04,73.09542918806889,73.3999354275766,71.80491363160462,72.38008880615234
2022-03-07,72.31726963781871,72.6507751466703,69.69273911194688,69.73140716552734
2022-03-08,69.54290049465186,71.54875678324238,68.36838149089816,69.39306640625
2022-03-09,71.27809900342731,72.46711041612966,70.70775437951119,72.13844299316406
2022-03-10,70.86240775295873,71.07507832307962,69.80389301769621,70.87690734863281
2022-03-11,71.50525014953556,71.68408341283144,69.52355515691433,69.62989044189453
2022-03-14,69.31087271707727,70.09871836400517,68.14119215778514,68.33936309814453
2022-03-15,68.88072867257499,70.7754191552075,68.65355845429617,70.63525390625
2022-03-16,71.52941729812095,72.96009812878647,70.39356649068743,72.93109893798828
2022-03-17,72.53961470191646,73.49662513258535,72.14811077006,73.44829559326172
2022-03-18,73.18726814511943,75.08679626556577,72.82959425057459,74.95146179199219
2022-03-21,74.54761515014079,75.20617185110994,73.82611322892284,74.8091049194336
2022-03-22,74.862370680151,76.27632913214859,74.76067857253025,75.88410186767578
2022-03-23,75.17712928337588,75.86957852177515,74.64447033937269,74.71710968017578
2022-03-24,75.13354452279053,76.67824795668028,74.88174145992087,76.65887451171875
2022-03-25,76.77993274845032,76.8864645294181,75.65651677025062,76.61529541015625
2022-03-28,76.26181002057666,77.55955010038025,76.06811250872231,77.5256576538086
2022-03-29,78.43117499850344,79.24468242924587,77.86946326462603,79.17205047607422
2022-03-30,78.76527923506463,78.98802210109969,77.7048086218882,78.11640930175781
2022-03-31,78.10671984330259,78.25199110103631,76.8428724619844,76.9590835571289
2022-04-01,77.03658320179711,77.21575433619017,75.87442760593147,76.73152160644531
2022-04-04,76.93005589954842,78.22780353317583,76.90100311627711,78.1890640258789
2022-04-05,77.8500825778697,78.02924628789636,76.27632651856594,76.54265594482422
2022-04-06,75.26911928986165,75.44344332781442,74.06822446663331,74.73162078857422
2022-04-07,74.33456172763525,75.35145338887,73.82612328582276,74.84785461425781
2022-04-08,74.51373308769477,74.68805716190813,73.64211271662798,73.80191040039062
2022-04-11,72.87702471395806,72.96903011341371,71.84560665093096,71.94245910644531
2022-04-12,72.83343781762343,73.38546276700521,71.35168702658837,71.62285614013672
2022-04-13,71.66642492617575,72.99806457852023,71.40009551794623,72.77531433105469
2022-04-14,72.85279869838547,72.9835435791319,70.9739810927723,71.00787353515625
2022-04-18,70.65922535414701,71.7003299547656,70.6398592997818,71.24030303955078
2022-04-19,71.06113934069572,72.70268768136135,70.79965696830101,72.57678985595703
2022-04-20,73.27893856815022,73.47262870106145,72.29594673545608,72.5090103149414
2022-04-21,73.21597571864191,73.90358519983526,71.06114188870434,71.27904510498047
2022-04-22,71.20157693152575,71.61801737232439,69.18717440256971,69.28401947021484
2022-04-25,68.97893013747839,70.3735223443094,68.5479634331178,70.3250961303711
2022-04-26,69.68592361714904,69.79245539306085,67.67151398565835,67.70541381835938
2022-04-27,68.46081530654602,70.02972438399595,68.31070436531387,68.70777130126953
2022-04-28,69.78761274808008,71.8649751208412,69.41475889762917,71.45822143554688
2022-04-29,70.67859914898195,71.50179315646677,68.34943395178024,68.48017883300781
2022-05-02,68.40271738138613,69.61329928782384,67.62794939454935,69.52130126953125
2022-05-03,69.51161196265569,70.06847666340406,68.99832643560651,69.6423568725586
2022-05-04,69.91352259084667,72.2184676817967,68.75620668373114,72.08772277832031
2022-05-05,71.02722681262453,71.11439251371002,67.80224364850835,68.62059783935547
2022-05-06,67.99596416738572,69.15812723996338,67.04687208302656,68.068603515625
2022-05-09,66.83863613330927,67.26960292233818,65.13413503329187,65.43436431884766
2022-05-10,66.99360416036477,67.37130511562663,65.4440534437151,66.43189239501953
2022-05-11,65.8314210155503,67.08074202013785,64.13660690207779,64.33514404296875
2022-05-12,63.381214185466256,64.59663553304014,62.189998560465405,63.671756744384766
2022-05-13,64.53853576240444,66.11229208855168,64.12209533131791,65.78785705566406
2022-05-16,65.2406642946503,66.08323178407508,64.64989985760603,65.20677185058594
2022-05-17,66.61104322113262,67.19696798811246,65.85564145721439,67.09527587890625
2022-05-18,66.20913239762534,66.40282990328852,63.78312932602819,64.0252456665039
2022-05-19,63.54585539290633,64.41263606692111,63.02288318826827,63.32311248779297
2022-05-20,64.20440301660344,64.37872705998248,61.516914120913,63.46352767944336
2022-05-23,63.66206608780534,65.00339257612625,63.46352893110728,64.92107391357422
2022-05-24,64.01557169435827,64.34000676855877,62.83888959190602,63.95746612548828
2022-05-25,63.53617558906501,65.18256380760894,63.487749363717704,64.70317077636719
2022-05-26,64.3254770184422,66.54326390981309,64.18989243895275,66.257568359375
2022-05-27,66.99843324625084,68.51408388427102,66.87253541064952,68.49955749511719
2022-05-31,68.23322543185677,68.67871858938354,67.34707878340102,68.0104751586914
2022-06-01,68.74165579003834,69.20651489855733,67.30348453085352,67.80708312988281
2022-06-02,67.3276829613207,69.45346332221575,67.01293479458832,69.44862365722656
2022-06-03,68.131528379554,68.60123461359782,67.47297171864331,67.78772735595703
2022-06-06,68.63997917175293,69.06610627459096,67.45845030574128,67.79257202148438
2022-06-07,67.07106504168544,68.73198695632539,66.93548048401739,68.60124206542969
2022-06-08,68.39786038987637,68.72713503840185,67.63761159856311,67.82646942138672
2022-06-09,67.33254758850437,67.9911042501882,66.00090787757632,66.01543426513672
2022-06-10,64.87748216077053,65.08085896762398,63.45868417886319,63.478050231933594
2022-06-13,61.47819167759221,62.06411288254926,60.44193385138348,60.66468048095703
2022-06-14,61.119850149755955,61.453971884931455,60.48066315272599,61.04721450805664
2022-06-15,61.80745808770837,63.25531643998397,60.96973763226267,62.33526992797851
2022-06-16,60.75183638486996,60.805102279426634,59.30398159181729,59.79789733886719
2022-06-17,59.78821297692595,60.91647607188384,59.36692919148095,60.3450813293457
2022-06-21,61.22526799972097,62.317622708567626,61.22526799972097,61.88068008422851
2022-06-22,61.20585220676328,62.472980350174424,61.03593109205317,61.6185188293457
2022-06-23,62.14769686380586,62.66232351854678,61.57967331365301,62.54095077514648
2022-06-24,63.25945654558044,64.80331382706447,63.25945654558044,64.78874969482422
2022-06-27,64.99753340760529,65.19172683232424,64.06053198372588,64.3518295288086
2022-06-28,64.41010291364383,65.05095471716481,62.39531782543448,62.42444610595703
2022-06-29,62.3467500446988,62.92448548952672,61.84183898683273,62.550655364990234
2022-06-30,61.7204703767324,62.49240300382189,60.73978017250818,61.71561813354492
2022-07-01,61.32722385650963,62.0117679543056,60.798040436797095,61.85641098022461
2022-07-05,61.01651168438941,62.6477581077202,60.666957556531905,62.63319396972656
2022-07-06,62.769126400495,63.676999582916295,62.458412465378785,63.17208480834961
2022-07-07,63.448849352916824,64.6237372279445,63.448849352916824,64.47808837890625
2022-07-08,63.78866228288495,64.71595187210286,63.58960919468544,64.50718688964844
2022-07-11,63.94402175044123,64.22074776343578,63.18179733793859,63.61873626708984
2022-07-12,63.85178057966633,64.21103919083946,62.38074339195821,62.74971389770508
2022-07-13,61.56996999120374,62.98760656122861,61.298096209775466,62.58464813232422
2022-07-14,62.08459316443354,63.38085706259512,61.28353590773038,63.157527923583984
2022-07-15,63.76439513800059,64.29843827637814,63.49737356881181,64.2693099975586
2022-07-18,64.90043318303691,65.1334741962936,63.40512742533252,63.64787292480469
2022-07-19,64.35668484984451,65.6578045633085,63.9682905738252,65.58983612060547
2022-07-20,65.59953790186375,66.89094566797789,65.42476085526181,66.61421966552734
2022-07-21,66.69676971482318,67.56579552464258,66.00251358938655,67.55123138427734
2022-07-22,67.52208546726439,67.79881146993125,66.2355299429931,66.61907196044922
2022-07-25,66.58994757592949,66.66276826298785,65.69664591065775,66.19670104980469
2022-07-26,66.14329037741356,66.16270675609216,64.88101093118652,65.1237564086914
2022-07-27,66.19669458658362,68.27944752115283,66.09959046931365,67.92504119873047
2022-07-28,68.0027415750772,69.11451292870535,67.39587770326995,68.95915222167969
2022-07-29,69.17274495425215,70.2359712658129,68.88145484390907,70.01750183105469
2022-08-01,69.386380840954,70.56612795930565,69.2164634161417,69.86701965332031
2022-08-02,69.26500229702843,70.17286812551218,68.77465903822264,69.37181091308594
2022-08-03,69.711657234386,71.41573554005575,69.69709309570553,71.21668243408203
2022-08-04,71.19239233584683,71.57592692533908,70.73602965933435,71.54194641113281
2022-08-05,70.39620567626521,71.57594542934187,70.33794911799157,71.37689971923828
2022-08-08,71.3137901016026,71.86724968038367,70.38650028732708,70.7700424194336
2022-08-09,70.19714753056404,70.33794408031588,69.68252821465536,70.06121063232422
2022-08-10,71.72643943960601,72.03229371695127,71.15355623593557,71.97403717041016
2022-08-11,72.4255555981339,72.84793787424238,71.56138207028853,71.69246673583984
2022-08-12,72.1633789302281,73.12464899584535,71.94004982003196,73.11979675292969
2022-08-15,72.82850399086749,73.68782515573093,72.74597140784743,73.58101654052734
2022-08-16,73.24602874252945,73.72666752528563,72.69742892043963,73.38196563720703
2022-08-17,72.7120019495847,73.41596254195858,72.33331949553515,72.85765075683594
2022-08-18,72.93046639181355,73.5276183112678,72.64888069281747,73.236328125
2022-08-19,72.63429563306073,72.72168044136997,71.74584637523303,71.90605926513672
2022-08-22,70.92537967168079,70.94965570371288,69.72621628774382,69.90099334716797
2022-08-23,69.76504397598761,70.45444019593306,69.62425486819741,69.71649932861328
2022-08-24,69.66795602847996,70.05635029630234,69.37665847561203,69.76020050048828
2022-08-25,69.93982362581198,70.94479342737756,69.84757916193836,70.93993377685547
2022-08-26,70.91080720980199,71.08073200607411,67.8619246262057,67.91047668457031
2022-08-29,67.17739428079562,67.66774498287798,66.75501943746218,67.0123291015625
2022-08-30,67.39102333535564,67.50754387476135,65.71122815496255,66.313232421875
2022-08-31,66.71132109691843,66.92493832543012,65.63353046797666,65.66751098632812
2022-09-01,65.02668102030474,65.42963953404579,63.978018435726085,65.34710693359375
2022-09-02,66.02191593344743,66.39573862538694,64.15762508427768,64.49747467041016
2022-09-06,64.58486307782161,64.86159648626958,63.64786906255947,64.07024383544922
2022-09-07,64.19647368496248,65.35679689362979,63.978004213741535,65.09463500976562
2022-09-08,64.61400210516508,65.65781230809175,64.32271191979444,65.31796264648438
2022-09-09,65.86172199289243,66.78901173786824,65.73548957038945,66.609375
2022-09-12,67.02203603323667,67.70658014160196,67.0123241387053,67.67744445800781
2022-09-13,65.74518658607056,66.11415705817159,63.910031303244814,64.08480834960938
2022-09-14,64.38580901453663,64.78876740198628,63.70127238815029,64.31784057617188
2022-09-15,63.80323468067801,64.19162901310636,62.458422360447216,62.83710479736328
2022-09-16,62.2884919409756,62.6186222394779,61.59909195950913,62.487545013427734
2022-09-19,61.863135686384375,63.05552411304284,61.82419961443149,62.99712371826172
2022-09-20,62.40821890083307,63.021452683023895,62.082137689074,62.627227783203125
2022-09-21,62.953315250789856,63.87802270417981,61.6392508415581,61.648983001708984
2022-09-22,61.30342574532259,61.6927789370972,60.67559567298832,61.02114486694336
2022-09-23,60.46632151132096,60.55879373369337,59.42967388609624,60.22297668457031
2022-09-26,60.038044616458976,61.045492196055406,59.63409125460708,59.8044319152832
2022-09-27,60.597731925750765,61.167157949194205,59.32747158844002,59.88229751586914
2022-09-28,59.48321953601204,60.80701619886053,59.025730000517875,60.51499938964844
2022-09-29,59.648684449800776,59.78495696257252,58.24215160803205,58.93811798095703
2022-09-30,58.699641090534534,59.570816040882434,57.701925786963294,57.80899810791016
2022-10-03,58.26649259834735,59.955306483920474,58.042615777620775,59.60002136230469
2022-10-04,60.80701222084103,61.66845135484667,60.7632082170657,61.60031509399414
2022-10-05,60.76807039303894,62.25247532049523,60.41278531243309,61.804718017578125
2022-10-06,61.644121694225554,62.32062010771818,61.22556823813182,61.29856872558594
2022-10-07,60.04777586813627,60.0526438049813,58.46117006625928,58.77751541137695
2022-10-10,58.77751116652609,58.86025123432478,57.210373512058425,57.78953170776367
2022-10-11,57.45858496528973,57.85767037195497,56.480341338836325,56.90375900268555
2022-10-12,56.947566378482584,57.33691593480918,56.631217311178,56.728553771972656
2022-10-13,55.19548027701067,58.79698106154741,54.98133562228662,58.4903678894043
2022-10-14,58.967327241952574,59.09386389350683,56.75288756883136,56.845359802246094
2022-10-17,58.23729110839754,58.86998548859776,58.08154684024616,58.577972412109375
2022-10-18,60.096449443426614,60.31059039950513,58.32976334860409,59.07439804077149
2022-10-19,58.55850349918581,59.48808259172881,58.31029071698175,58.904052734375
2022-10-20,58.92351788503827,60.21811418266484,58.64610492313936,58.93811798095703
2022-10-21,58.792121008925776,60.64153975943048,58.59257643684072,60.51499938964844
2022-10-24,60.77294973071123,61.57598483859482,60.033179239729456,61.352108001708984
2022-10-25,61.50296931370523,62.568817068654134,61.50296931370523,62.52501678466797
2022-10-26,60.94814642816412,62.422811758595614,60.85080627039568,61.133087158203125
2022-10-27,61.36184506412101,61.73659454084649,60.29599331485084,60.4371337890625
2022-10-28,60.77293874543557,63.196654868652146,60.77293874543557,63.06524658203125
2022-10-31,62.437418222370106,62.60776258755256,61.863127942123825,62.23301315307617
2022-11-01,63.00685381026193,63.11879036541805,61.44457655657996,61.712257385253906
2022-11-02,61.66844642137855,62.46174923106753,59.561079300770714,59.58054733276367
2022-11-03,58.748311531936054,58.85538385692405,57.784668033339344,57.828468322753906
2022-11-04,59.03059473090322,59.19120322461584,57.53645748594286,58.88458633422851
2022-11-07,58.98678030519212,59.965027478526835,58.568226936029895,59.86769104003906
2022-11-08,60.364121580765854,61.172028247461824,59.55135069064231,60.441993713378906
2022-11-09,59.882310746856255,59.906643007873825,58.78239080859792,58.8699951171875
2022-11-10,61.7755247285828,63.77581601054114,61.46404361279892,63.70767974853515
2022-11-11,63.64928631823549,65.01201913362591,63.33780516840023,64.7978744506836
2022-11-14,64.28683464936594,65.04606932180997,63.93641750419258,64.24303436279297
2022-11-15,65.70310635124223,65.97078715867298,64.3695739636841,65.02174377441406
2022-11-16,64.52045675886397,64.71026544382735,63.863422696754746,64.131103515625
2022-11-17,63.10906402866462,64.51073299695962,63.08472805396289,64.21385192871094
2022-11-18,64.93901248546632,64.95848423500408,63.74662403350973,64.28684997558594
2022-11-21,63.92182247501861,64.18463906787647,63.46920462530113,63.595741271972656
2022-11-22,63.873164408042705,64.86114399011389,63.415674862394745,64.82707214355469
2022-11-23,64.68593270239846,65.59604010568859,64.64213240975039,65.4013671875
2022-11-25,64.95847174003175,65.22128089786688,64.83193509756228,65.02174377441406
2022-11-28,64.28683307999431,64.70052224653728,63.37186160219552,63.62980651855469
2022-11-29,63.547073207506294,63.7368818800549,62.74889502661015,63.0068473815918
2022-11-30,62.977650502578584,66.1800699397386,62.91438588513773,66.17034149169922
2022-12-01,66.23360192915567,66.57915489644762,65.44516696254308,66.26280212402344
2022-12-02,65.1531635433006,66.0973429781971,64.90009018493657,65.87833404541016
2022-12-05,65.37216194560126,65.737179208747,64.35497486165077,64.78326416015625
2022-12-06,64.71513064026072,64.81246709595996,62.987380702990954,63.39619827270508
2022-12-07,63.167454125560134,63.56167902832551,62.62236402735954,63.074989318847656
2022-12-08,63.425410708543374,64.29171785474186,63.04578587779157,64.10677337646484
2022-12-09,63.81961962512815,64.60805452426405,63.47406668740969,63.712547302246094
2022-12-12,63.814744893127155,65.10447692871094,63.79528057458655,65.10447692871094
2022-12-13,67.4746726440376,67.81048978961203,65.20669642501632,65.87346649169922
2022-12-14,65.81019568966703,66.57916646879036,64.55453510803251,65.31864166259766
2022-12-15,64.24791526870263,64.4863959346826,62.63697328299463,62.87545394897461
2022-12-16,62.66130340583512,63.03118493111368,61.72686000542401,62.043209075927734
2022-12-19,62.050521416826314,62.14814108642618,60.81077954148029,61.21589279174805
2022-12-20,60.89375095474725,61.620999730684375,60.600899423561295,61.308624267578125
