date,open,high,low,close
2022-01-03,168.86000061035156,169.00999450683594,168.0,168.3300018310547
2022-01-04,168.89999389648438,169.72000122070312,168.72999572753906,169.57000732421875
2022-01-05,170.6199951171875,170.92999267578125,168.89999389648438,169.05999755859375
2022-01-06,167.16000366210938,167.75,166.86000061035156,166.99000549316406
2022-01-07,167.3699951171875,168.00999450683594,166.86000061035156,167.75
2022-01-10,167.36000061035156,168.3000030517578,167.30999755859375,168.25999450683594
2022-01-11,168.44000244140625,170.30999755859375,168.3699951171875,170.2899932861328
2022-01-12,170.19000244140625,170.75,170.00999450683594,170.74000549316406
2022-01-13,170.08999633789062,170.22000122070312,169.27000427246094,170.16000366210938
2022-01-14,170.22000122070312,170.55999755859375,169.47999572753906,169.6699981689453
2022-01-18,169.63999938964844,170.00999450683594,169.08999633789062,169.38999938964844
2022-01-19,170.38999938964844,172.19000244140625,170.1999969482422,172.0800018310547
2022-01-20,172.30999755859375,172.60000610351562,171.58999633789062,171.64999389648438
2022-01-21,172.0399932861328,172.1199951171875,170.74000549316406,171.08999633789062
2022-01-24,171.77999877929688,172.13999938964844,170.85000610351562,172.02999877929688
2022-01-25,171.9499969482422,173.14999389648438,171.77999877929688,172.5800018310547
2022-01-26,171.38999938964844,171.72999572753906,169.47999572753906,169.7899932861328
2022-01-27,168.02000427246094,169.08999633789062,167.3300018310547,167.60000610351562
2022-01-28,166.55999755859375,167.4600067138672,166.3699951171875,167.10000610351562
2022-01-31,167.7899932861328,168.13999938964844,167.4600067138672,168.08999633789062
2022-02-01,168.57000732421875,168.85000610351562,167.8699951171875,168.22999572753906
2022-02-02,168.33999633789062,169.1199951171875,168.16000366210938,168.83999633789062
2022-02-03,168.30999755859375,168.82000732421875,167.02999877929688,168.60000610351562
2022-02-04,168.0399932861328,169.10000610351562,167.99000549316406,168.86000061035156
2022-02-07,169.4499969482422,170.3000030517578,169.19000244140625,170.11000061035156
2022-02-08,170.10000610351562,170.77999877929688,169.9499969482422,170.6300048828125
2022-02-09,170.67999267578125,171.4199981689453,170.5500030517578,171.2100067138672
2022-02-10,170.52000427246094,171.99000549316406,170.4600067138672,170.55999755859375
2022-02-11,170.75,174.1999969482422,170.7100067138672,173.80999755859375
2022-02-14,173.77999877929688,175.0,173.67999267578125,174.74000549316406
2022-02-15,173.10000610351562,173.33999633789062,172.38999938964844,173.0800018310547
2022-02-16,173.49000549316406,174.86000061035156,173.47999572753906,174.86000061035156
2022-02-17,176.6999969482422,177.52999877929688,176.38999938964844,177.25
2022-02-18,177.07000732421875,177.25,176.50999450683594,177.1199951171875
2022-02-22,177.6699981689453,178.07000732421875,176.82000732421875,177.49000549316406
2022-02-23,177.38999938964844,178.38999938964844,177.36000061035156,178.2899932861328
2022-02-24,182.58999633789065,182.6000061035156,175.27000427246094,177.13999938964844
2022-02-25,176.4199981689453,176.7899932861328,175.7899932861328,176.5500030517578
2022-02-28,178.86000061035156,178.99000549316406,176.5,178.3800048828125
2022-03-01,179.0500030517578,181.7599945068359,179.02999877929688,181.6199951171875
