date,open,high,low,close
2022-01-03,123.80990924469492,124.25809652099596,122.00869549812344,122.0256118774414
2022-01-04,121.4420841468322,121.88181955762892,120.70638315261326,121.5181884765625
2022-01-05,121.8902532418422,121.90716961374804,120.68099717050164,120.85857391357422
2022-01-06,120.57951140286524,121.29830881701548,120.32581743884688,121.17145538330078
2022-01-07,121.03618234770089,121.12920305250536,119.708524370347,120.30046844482422
2022-01-10,119.78464770252172,120.7655911263594,119.53941829826984,120.59646606445312
2022-01-11,120.82476026268716,121.45898875582962,120.67253871455884,121.39978790283205
2022-01-12,121.68733275867348,121.78035347752868,120.92626353416016,120.9347152709961
2022-01-13,121.25604199875475,122.12704817612214,120.95161177827792,122.00865936279295
2022-01-14,121.28142734853552,121.31526010196052,119.90303297329848,120.16519165039062
2022-01-18,119.20112607554915,119.49709160350366,118.40622437157268,118.473876953125
2022-01-19,118.83747678856425,119.83533608375323,118.65143544375626,119.29412841796876
2022-01-20,119.54787958364945,120.07218409187564,119.31110189738578,120.02989959716795
2022-01-21,121.2645012051922,121.85645821172086,120.647188990759,121.4590072631836
2022-01-24,122.02554048112596,122.08472841898336,120.44418897725936,120.46110534667967
2022-01-25,121.01926470497555,121.5266527083036,119.91148089790272,120.2666473388672
2022-01-26,120.30045195855864,120.56261056592668,118.80368205466144,118.8121337890625
2022-01-27,120.42733571378176,121.23914113664628,120.35968311130728,120.99391174316406
2022-01-28,120.15671536227448,121.31524834159922,119.953770475057,121.03618621826172
2022-01-31,120.2327878697201,120.88393265181816,120.04675940681643,120.4103775024414
2022-02-01,120.48493401307468,120.5526808180947,119.45181784893768,120.0107192993164
2022-02-02,120.20547139374716,121.57732144724189,120.18853146382286,120.41717529296876
2022-02-03,118.92680121053236,119.8074838696758,118.70662085470974,119.47722625732422
2022-02-04,118.42713981570706,118.67271059828568,117.52104112812252,117.71580505371094
2022-02-07,117.63117143178516,117.96989254163029,117.3263172643717,117.79206848144533
2022-02-08,117.03839646347576,117.35171411857571,116.70813887741916,117.0045166015625
2022-02-09,117.4702388649273,118.02066373234986,117.02142771545888,117.2246551513672
2022-02-10,116.57263203611068,116.71658912944272,115.03142152859144,115.36167907714844
2022-02-11,115.90366342630756,117.29244068982987,114.62497634119414,117.07227325439452
2022-02-14,116.1238631176128,116.64042130951734,115.14155361802638,115.6157684326172
2022-02-15,114.82821138807516,115.03143888161117,114.26930993808742,114.3031768798828
2022-02-16,115.12455552274,115.22618216122883,113.90513923189836,114.98059844970705
2022-02-17,115.54796232106558,116.49640438494949,115.08221125237856,115.83587646484376
2022-02-18,116.4540736989142,117.17385913666824,116.14921959545975,117.05530548095705
2022-02-22,116.59804718131636,117.4279228879837,116.4117467073774,117.36017608642578
2022-02-23,116.58959843119192,116.7335684945412,115.6496452550763,115.74278259277344
2022-02-24,117.79208260291706,118.02071356484994,115.3786524114453,115.81900024414062
2022-02-25,115.89520775857632,116.2762722739546,115.31936631108954,115.90367126464844
2022-02-28,117.22466018476403,118.58803361849496,117.13152288689236,118.44407653808594
2022-03-01,119.01643660875418,120.68687351658708,118.71117877436612,119.8134994506836
2022-03-02,118.57551555829444,119.0673206065146,115.66709764823378,115.7179718017578
2022-03-03,116.58287386581831,117.60887048775535,116.18434240286965,116.8966064453125
2022-03-04,119.01643640881274,119.40649311706672,118.12609998180238,118.91468811035156
2022-03-07,117.96500869813806,119.25387675100868,117.66823846746304,118.00740814208984
2022-03-08,116.59980247081192,117.22728045624632,116.37934352708722,116.82027435302734
2022-03-09,116.22672679164312,116.45566045803275,115.42966396897631,115.6755599975586
2022-03-10,114.32737398042244,114.6156695225578,113.38616317292592,114.01364135742188
2022-03-11,113.90339754301093,114.85308299927766,113.80164922655204,114.39520263671876
2022-03-14,112.52126040140952,112.68237053462764,111.69028559367308,111.72419738769533
2022-03-15,112.65693279208894,112.90282887816404,111.24087927246306,111.5291748046875
2022-03-16,111.78355393683653,112.885874798824,110.50317352225125,112.62301635742188
2022-03-17,112.6230395588548,113.06395764368808,111.13914926853964,111.78357696533205
