date,open,high,low,close
2022-01-03,23.752064805011788,24.49137858489869,23.73924322290689,24.452917098999023
2022-01-04,24.78625104509494,25.397360468519928,24.70505529233921,25.299070358276367
2022-01-05,25.546932057569723,25.828982435691895,25.25633450069141,25.29479598999023
2022-01-06,25.888814105231,26.004196949240743,25.495652011948312,25.858898162841797
2022-01-07,25.957187511772133,26.28197214126718,25.77770002505065,26.21359634399414
2022-01-10,26.27342871619885,26.32471016392769,25.79052366197942,26.132404327392575
2022-01-11,26.358893307127943,27.068292766455,26.136671573696788,27.021284103393555
2022-01-12,27.166588145172767,27.239238355895615,26.875990562696984,27.07257080078125
2022-01-13,27.07256932276884,27.290518312830773,26.82470765137008,26.93581771850586
2022-01-14,26.961456020269267,27.61102687767405,26.94436166423578,27.56829261779785
2022-01-18,27.863167411945646,28.004193434879735,27.25633231136446,27.679407119750977
2022-01-19,27.893079740747297,27.92299405314166,27.260604775719123,27.478553771972656
2022-01-20,27.29906201696689,27.957178417382753,27.17085760806549,27.226411819458008
2022-01-21,26.91872672203657,27.08966542325619,26.40590735796208,26.687957763671875
2022-01-24,26.055478753166216,26.96145851404085,25.572573746903338,26.867441177368164
2022-01-25,26.76487913348535,28.012739565049657,26.269154158531578,27.910173416137695
2022-01-26,28.20504554584927,28.431540086899467,27.559747378777907,27.8631649017334
2022-01-27,28.354615423632577,28.658032928596132,27.700771746416656,28.166584014892575
2022-01-28,27.978556128016297,28.32043357431867,27.461463922906315,28.04693031311035
2022-01-31,27.982825058299923,28.35034234455153,27.538381530692927,28.17085647583008
2022-02-01,28.004187529731148,29.24350063945269,27.94008450914959,29.17512321472168
2022-02-02,29.02554570172416,29.32469198275131,28.66657407698886,29.269134521484375
2022-02-03,29.1494838778465,29.20931249544275,28.675126080894,28.991363525390625
2022-02-04,29.358887034387585,29.91444226635755,29.29051286176623,29.444358825683594
2022-02-07,29.303334795198413,30.098204575670636,29.081114643645687,29.82042694091797
2022-02-08,29.730680286051353,29.790508906320696,28.974273723837342,29.179399490356445
2022-02-09,29.24777932813645,29.649485345824704,29.175127488613143,29.422990798950195
2022-02-10,29.27768659311537,29.80332413944257,29.046917697015097,29.23922348022461
2022-02-11,29.43580799062544,30.128114780610225,29.252047727504397,30.08965492248535
2022-02-14,29.905893705312415,29.9400791579722,29.02982668015471,29.38025283813477
2022-02-15,28.658032079544476,29.140938690947007,28.495640581258545,29.07256126403809
2022-02-16,29.303340874307164,29.816158721455608,29.128129359691048,29.307615280151367
2022-02-17,29.28196273055181,29.568289142948476,29.034102698021183,29.260597229003903
2022-02-18,28.846072347510216,29.311881432270425,28.799063672481008,29.08111572265625
2022-02-22,29.96145375713594,29.96145375713594,28.179408311143607,28.61102867126465
2022-02-23,28.777685390698785,29.128114765182698,28.611019510861897,28.90589141845703
2022-02-24,29.5212797354889,29.555468449607535,27.93154039353989,28.67940139770508
2022-02-25,28.743504647697772,29.46572249174803,28.743504647697772,29.435808181762695
2022-02-28,29.22640454220456,30.19648882019211,29.06401305876493,30.16230010986328
2022-03-01,30.431530510847693,30.97853686398377,30.038370102083015,30.46571922302246
2022-03-02,30.931533064362423,31.410165328837166,30.781961500593933,31.16230201721191
2022-03-03,30.858881026813748,31.46144487957747,30.794778003691945,31.24777030944824
2022-03-04,31.243497514585982,32.1665700096789,31.16230013042127,32.149478912353516
2022-03-07,32.48280616216772,33.14519531414585,31.89733671856604,32.62382888793945
2022-03-08,33.36742667657004,34.2819537135507,32.19221636395871,33.13665771484375
2022-03-09,31.9229818845737,32.880246378562475,31.410164181691847,32.123836517333984
2022-03-10,32.50417518001939,33.19220756969296,32.273406248661615,33.10673904418945
2022-03-11,32.57683479698784,33.25204413479512,32.52555171318312,32.84178924560547
2022-03-14,32.14093359371524,32.36742815265013,31.431535602719475,31.858884811401367
2022-03-15,30.62383699294577,31.046911674136062,30.10247058763309,30.692211151123047
2022-03-16,30.80759825718425,31.076830304842854,30.230677564282583,30.551189422607425
2022-03-17,31.093932723355906,31.683673521821714,30.901623602253355,31.602476119995117
2022-03-18,31.546913729296087,31.78622820697973,31.333239156959912,31.572553634643555
2022-03-21,32.21107415582706,32.948830713750986,32.19381628825203,32.84528350830078
2022-03-22,32.707235050351166,32.888441076089315,32.23265505026214,32.60369110107422
2022-03-23,33.21632873626916,33.470878239799795,33.05669917678975,33.16455841064453
2022-03-24,33.289678771227415,33.574425464806836,33.02650195156601,33.24653244018555
2022-03-25,33.04807206458368,34.0188052711964,33.022186899053615,33.97566223144531
2022-03-28,33.276732968383705,33.28967884268581,32.92295477766022,33.134361267089844
2022-03-29,32.39228255966547,33.06532305617563,32.00830399008187,33.048065185546875
2022-03-30,33.36733259588916,33.66934044004012,33.16024470031404,33.43204879760742
2022-03-31,33.11709791716046,33.74268011593759,32.97472294780488,32.97903823852539
2022-04-01,32.93589728966042,33.55716759071067,32.9143274157424,33.24653244018555
2022-04-04,33.46223730968608,33.57009651018569,32.93588388459174,33.28966522216797
2022-04-05,33.35008563175078,33.86349348835017,32.72881521991557,32.767642974853516
2022-04-06,33.12572538874861,33.42341790965228,32.776262545324236,32.9617805480957
2022-04-07,33.117095839496095,33.505389689922616,32.504452968111075,33.39321517944336
2022-04-08,33.483825147088616,34.40710004483816,33.483825147088616,34.31218338012695
2022-04-11,33.945457263348004,33.95408455351054,33.20770051935734,33.281044006347656
2022-04-12,33.954080453308684,34.450233513604225,33.76856246699303,33.83327865600586
2022-04-13,34.24746853900729,34.43298658426821,33.68228711136263,34.338069915771484
2022-04-14,34.17411790973615,34.7220446393737,34.12234429455388,34.45023727416992
2022-04-18,34.734994216501256,35.162115930076624,34.51927571386275,34.95502471923828
2022-04-19,34.77381677129508,35.11465234953053,34.467496938309395,34.67027282714844
2022-04-20,34.76087307889906,34.98953412356695,34.424352802474424,34.80401611328125
