create_time,symbol,sum_open_interest,sum_open_interest_value,sum_taker_long_short_vol_ratio
2022-05-10 09:00:00,ETHUSDT,497799.388,1181985962.6015048,1.0200211731166666
2022-05-10 10:00:00,ETHUSDT,498264.57,1182257258.4675,1.0695582663
2022-05-10 11:00:00,ETHUSDT,501001.516,1200994286.180616,1.1135726137416666
2022-05-10 12:00:00,ETHUSDT,506961.364,1242805644.61872,1.1396177668333334
2022-05-10 13:00:00,ETHUSDT,501761.311,1213198631.6411097,0.8223477199833334
2022-05-11 06:00:00,ETHUSDT,497642.049,1150604262.85789,0.7062357059000001
2022-05-11 07:00:00,ETHUSDT,504394.752,1152743766.2208,1.06006301955
2022-05-11 08:00:00,ETHUSDT,509151.023,1202286095.0219572,1.2156586298666667
2022-05-11 09:00:00,ETHUSDT,509772.391,1237401111.01776,1.1220893310833333
2022-05-11 10:00:00,ETHUSDT,514826.461,1261418438.862703,1.1426833402833334
2022-05-11 11:00:00,ETHUSDT,520835.634,1251719459.978204,0.9928290146416666
2022-05-11 12:00:00,ETHUSDT,498140.382,1088008333.94148,1.0144625242583334
2022-05-11 13:00:00,ETHUSDT,486996.738,1144387454.160338,1.1317975711750001
2022-05-11 14:00:00,ETHUSDT,470389.244,1103141231.8309066,0.9625021848666666
2022-05-11 15:00:00,ETHUSDT,474935.373,1077429443.8650155,0.999252019875
2022-05-11 16:00:00,ETHUSDT,476459.512,1052404991.0759808,0.9740314977
2022-05-11 17:00:00,ETHUSDT,483455.776,1055417800.91232,0.9996179492583334
2022-05-11 18:00:00,ETHUSDT,479287.394,1045498349.77584,1.0466294439083332
2022-05-11 19:00:00,ETHUSDT,477825.528,1016309290.7647812,0.9588733490333333
2022-05-11 20:00:00,ETHUSDT,477357.466,980396036.1302861,0.902546347975
2022-05-11 21:00:00,ETHUSDT,479572.42,1001569364.4624563,1.0151538899333332
2022-05-11 22:00:00,ETHUSDT,484492.55,1012057905.3880304,1.0549871244583333
2022-05-11 23:00:00,ETHUSDT,489419.722,1015193540.95016,1.0457009820499998
2022-05-12 00:00:00,ETHUSDT,484885.841,1047570862.3546932,1.1930141562
2022-05-12 01:00:00,ETHUSDT,483733.55,1025313867.62617,0.9831201032916667
2022-05-12 02:00:00,ETHUSDT,487601.537,1000865578.3409418,0.9559790747166667
2022-05-12 03:00:00,ETHUSDT,501846.591,1004250231.71601,0.9408614631416666
2022-05-12 04:00:00,ETHUSDT,501562.902,955156328.05272,0.8920263267333333
2022-05-12 05:00:00,ETHUSDT,501752.484,908974800.0144,0.9727534080916667
2022-05-12 06:00:00,ETHUSDT,502579.593,932062783.8405954,0.9996766091250001
2022-05-12 07:00:00,ETHUSDT,489192.63,950520847.7952,0.9975204306
2022-05-12 08:00:00,ETHUSDT,488409.521,927883840.9286413,0.9862315632583334
2022-05-12 09:00:00,ETHUSDT,486202.379,933226570.30018,1.01067301445
2022-05-12 10:00:00,ETHUSDT,486110.886,963821775.88992,1.1183958050583334
2022-05-12 11:00:00,ETHUSDT,485619.939,949862618.6787424,1.031020193525
2022-05-12 12:00:00,ETHUSDT,484098.635,953313684.5909715,1.1073351579833333
2022-05-12 13:00:00,ETHUSDT,485166.484,935432063.4010174,1.043021302825
2022-05-12 14:00:00,ETHUSDT,484086.447,958440449.782107,1.0667706463083333
2022-05-12 15:00:00,ETHUSDT,485885.604,965585884.26108,1.0326200673833335
2022-05-12 16:00:00,ETHUSDT,479510.576,968600518.7026237,1.0434637561333333
2022-05-12 17:00:00,ETHUSDT,484003.877,938948161.22492,0.957119685825
2022-05-12 18:00:00,ETHUSDT,489300.09,935111188.0008,1.00197616215
2022-05-12 19:00:00,ETHUSDT,487989.956,949542867.2474275,1.064205518025
2022-05-12 20:00:00,ETHUSDT,483907.657,936942005.4834,0.9647959944166667
2022-05-12 21:00:00,ETHUSDT,484526.721,920455364.9572872,0.8131969210166666
2022-05-12 22:00:00,ETHUSDT,480129.847,916587673.5901684,1.0695315314
2022-05-12 23:00:00,ETHUSDT,471041.151,926891224.88025,1.0675582422666667
2022-05-13 00:00:00,ETHUSDT,472997.529,949693898.67678,1.02691644545
2022-05-13 01:00:00,ETHUSDT,465303.394,936418427.39106,1.0835054476583335
2022-05-13 02:00:00,ETHUSDT,469297.622,965068322.85702,1.0973252868083334
2022-05-13 03:00:00,ETHUSDT,469140.841,985697746.7998701,1.1368271536833332
2022-05-13 04:00:00,ETHUSDT,469592.522,975727275.0145946,0.9087518437000001
2022-05-13 05:00:00,ETHUSDT,467579.935,986378576.0799,1.2810536496666667
2022-05-13 06:00:00,ETHUSDT,469668.114,983142172.99278,1.0030287007166667
2022-05-13 07:00:00,ETHUSDT,469125.544,964796528.9942701,1.0246376585916666
2022-05-13 08:00:00,ETHUSDT,462816.946,954851574.6837058,1.07167835595
2022-05-13 09:00:00,ETHUSDT,459090.568,952537570.6553524,1.0398412212333332
2022-05-13 10:00:00,ETHUSDT,455159.724,953227355.18148,1.1033461381916667
2022-05-13 11:00:00,ETHUSDT,458557.161,967413475.8734739,1.1867041034833334
2022-05-13 12:00:00,ETHUSDT,456603.873,969148929.2313904,1.1522114502666667
2022-05-13 13:00:00,ETHUSDT,465210.824,990910492.7142329,1.0433606225916667
2022-05-13 14:00:00,ETHUSDT,463678.906,990311497.06762,1.0492758093833334
2022-05-13 15:00:00,ETHUSDT,477174.143,996866524.7059376,0.9389594360500001
2022-05-13 16:00:00,ETHUSDT,476536.514,984589771.0371811,1.074872958
2022-05-13 17:00:00,ETHUSDT,472474.107,976341122.5605066,1.011885394625
2022-05-13 18:00:00,ETHUSDT,469708.417,973384812.0738528,1.10840453195
2022-05-13 19:00:00,ETHUSDT,469061.287,965858167.90031,0.9853226781083334
2022-05-13 20:00:00,ETHUSDT,466810.65,954373265.6063385,1.0205746159916667
2022-05-13 21:00:00,ETHUSDT,466238.091,969327640.71264,1.28052420905
2022-05-13 22:00:00,ETHUSDT,465353.151,959048853.9169363,0.8855592502666667
2022-05-13 23:00:00,ETHUSDT,462122.382,928588714.3908,0.9879207945166667
2022-05-14 00:00:00,ETHUSDT,464606.752,946459706.63424,1.2172508068416665
2022-05-14 01:00:00,ETHUSDT,462985.043,953661221.42183,1.1598646975416667
2022-05-14 02:00:00,ETHUSDT,464925.949,951484755.6995869,0.9916611028666665
2022-05-14 03:00:00,ETHUSDT,464871.598,952521904.302,1.1275336615166667
2022-05-14 04:00:00,ETHUSDT,466855.814,941088102.4576912,0.95484658195
2022-05-14 05:00:00,ETHUSDT,466033.235,947920920.6547,1.2182831667
2022-05-14 06:00:00,ETHUSDT,465620.211,950484505.3206301,1.1814812857416668
2022-05-14 07:00:00,ETHUSDT,466713.152,948533808.73024,1.10105248695
2022-05-14 08:00:00,ETHUSDT,471714.176,963600497.9246995,1.2395450697166666
2022-05-14 09:00:00,ETHUSDT,474469.58,960464026.0982,1.0119412393416667
2022-05-14 10:00:00,ETHUSDT,476098.483,958643876.0132884,1.0297622974833334
2022-05-14 11:00:00,ETHUSDT,472993.99,936211194.2267,1.08411722005
2022-05-14 12:00:00,ETHUSDT,472862.2,939898737.696,1.080946170725
2022-05-14 13:00:00,ETHUSDT,472620.765,925626655.9395297,0.9383740422916667
2022-05-14 14:00:00,ETHUSDT,477550.752,937685228.07456,1.2574625044
2022-05-14 15:00:00,ETHUSDT,475952.736,934173787.5814784,1.0792293999
2022-05-14 16:00:00,ETHUSDT,471909.365,951628033.9834712,1.3702374764916667
2022-05-14 17:00:00,ETHUSDT,470490.031,945863283.1553856,1.0661270468666666
2022-05-14 18:00:00,ETHUSDT,467757.981,941614163.7271203,1.0218774935250001
2022-05-14 19:00:00,ETHUSDT,467796.357,933824443.77054,1.0404778675916668
2022-05-14 20:00:00,ETHUSDT,469200.636,936150849.7519395,1.1727346160916667
2022-05-14 21:00:00,ETHUSDT,470420.116,956571080.67904,1.5944491022333336
2022-05-14 22:00:00,ETHUSDT,467446.745,957307561.4227501,1.0090042992166668
2022-05-14 23:00:00,ETHUSDT,463356.304,954330257.5003693,0.96808071275
2022-05-15 00:00:00,ETHUSDT,463692.788,950996340.0208888,0.9423075870583334
2022-05-15 01:00:00,ETHUSDT,463141.902,946465426.1566893,1.2182692542083333
2022-05-15 02:00:00,ETHUSDT,460634.1,933869994.1294607,1.0199736476499999
2022-05-15 03:00:00,ETHUSDT,463121.959,931884743.46062,1.1222232014416667
2022-05-15 04:00:00,ETHUSDT,463880.06,934505382.9558946,1.1108847662166668
2022-05-15 05:00:00,ETHUSDT,466265.133,947375709.8951938,1.4021998482416667
2022-05-15 06:00:00,ETHUSDT,464441.348,943503309.63504,0.8648451078666666
2022-05-15 07:00:00,ETHUSDT,467276.646,953183611.87602,1.22286683765
2022-05-15 08:00:00,ETHUSDT,468533.597,947576402.58071,0.8377187355833332
2022-05-15 09:00:00,ETHUSDT,470538.341,956562098.8023101,1.2409290889583333
2022-05-15 10:00:00,ETHUSDT,470779.447,964219610.9132047,1.2199429286499999
2022-05-15 11:00:00,ETHUSDT,473034.91,983981272.2798232,1.2130593274666668
2022-05-15 12:00:00,ETHUSDT,474511.298,987102041.2465024,0.9983669358916667
2022-05-15 13:00:00,ETHUSDT,477548.844,988464025.73028,0.9778046006333333
2022-05-15 14:00:00,ETHUSDT,480080.172,991512950.9450665,1.1887724182333332
2022-05-15 15:00:00,ETHUSDT,478817.141,983480831.27118,0.9581060874416667
2022-05-15 16:00:00,ETHUSDT,481280.581,1003508513.83148,1.7244488047750002
2022-05-15 17:00:00,ETHUSDT,480224.186,992623392.462,0.8325164274
2022-05-15 18:00:00,ETHUSDT,480467.403,1003265009.3055276,1.4365802572666666
2022-05-15 19:00:00,ETHUSDT,481336.569,1006648046.94384,1.29859882935
2022-05-15 20:00:00,ETHUSDT,476677.622,1013617200.9200217,1.2204926718083333
2022-05-15 21:00:00,ETHUSDT,477399.023,1016429740.1822716,1.1059779711666666
2022-05-15 22:00:00,ETHUSDT,470575.099,1004041841.8743374,0.9713345017166666
2022-05-15 23:00:00,ETHUSDT,465407.8,998258772.8656803,1.1846926483333333
2022-05-16 00:00:00,ETHUSDT,467606.058,990894634.8327712,1.0387759919166666
2022-05-16 01:00:00,ETHUSDT,474229.122,991887417.4955863,1.1241935920083332
2022-05-16 02:00:00,ETHUSDT,477429.213,994050590.0951699,1.19096945965
2022-05-16 03:00:00,ETHUSDT,480396.421,997536547.5271448,1.4607319633916667
2022-05-16 04:00:00,ETHUSDT,477651.779,991788689.1306093,1.2069573766833332
2022-05-16 05:00:00,ETHUSDT,476032.495,983254639.0724,0.9861047471583334
2022-05-16 06:00:00,ETHUSDT,477092.446,956595363.306288,0.9398396939500001
2022-05-16 07:00:00,ETHUSDT,477150.735,958495624.96065,1.0993465355
2022-05-16 08:00:00,ETHUSDT,476897.674,966762195.75606,1.2616488281416667
2022-05-16 09:00:00,ETHUSDT,481490.66,969909970.5974,0.8616998579166667
2022-05-16 10:00:00,ETHUSDT,476573.877,975248767.5130184,1.1040638097416666
2022-05-16 11:00:00,ETHUSDT,474220.363,965016491.0515587,0.9409713232083333
2022-05-16 12:00:00,ETHUSDT,471941.503,959173910.6972,0.9545021055916667
2022-05-16 13:00:00,ETHUSDT,465748.984,931330298.36576,0.9582123664750001
2022-05-16 14:00:00,ETHUSDT,462599.772,925874939.66712,1.0684687411166667
2022-05-16 15:00:00,ETHUSDT,468255.155,943763582.3509501,1.1275111010583334
2022-05-16 16:00:00,ETHUSDT,463631.169,921024510.1330496,0.9982432959916666
2022-05-16 17:00:00,ETHUSDT,460575.302,929413329.1091152,1.0535045471416666
2022-05-16 18:00:00,ETHUSDT,459741.426,934631535.5602033,1.2183758385999999
2022-05-16 19:00:00,ETHUSDT,454418.23,914037843.0973946,1.01905124965
2022-05-16 20:00:00,ETHUSDT,451897.742,916751392.26314,1.4014656637083334
2022-05-16 21:00:00,ETHUSDT,451504.125,920034470.55375,1.32544356435
2022-05-16 22:00:00,ETHUSDT,450799.927,916688127.55669,1.1441095876166667
2022-05-16 23:00:00,ETHUSDT,451733.203,912855544.9237008,0.9738719635
2022-05-17 00:00:00,ETHUSDT,455171.058,932307169.1945884,1.3962511420083334
2022-05-17 01:00:00,ETHUSDT,455719.834,928734235.7003,1.061233472775
2022-05-17 02:00:00,ETHUSDT,457576.856,935474700.17496,1.301270768325
2022-05-17 03:00:00,ETHUSDT,460910.792,954329938.5197096,1.3960373291500001
2022-05-17 04:00:00,ETHUSDT,461788.993,958601113.4896803,1.1350350090416665
2022-05-17 05:00:00,ETHUSDT,463104.393,962270725.0829101,1.060099843075
2022-05-17 06:00:00,ETHUSDT,466257.535,973746223.8200499,1.2985730782916667
2022-05-17 07:00:00,ETHUSDT,468016.762,970053662.42978,0.9933234659500001
2022-05-17 08:00:00,ETHUSDT,470900.489,983343819.13958,1.152534468825
2022-05-17 09:00:00,ETHUSDT,472395.623,984944873.955,1.0118539682
2022-05-17 10:00:00,ETHUSDT,473970.305,988005571.3560749,1.13042023305
2022-05-17 11:00:00,ETHUSDT,475918.385,989786502.0199,1.0845324101
2022-05-17 12:00:00,ETHUSDT,477906.946,1000918749.56348,1.2803677047833333
2022-05-17 13:00:00,ETHUSDT,483714.782,1017435998.16316,1.0887557633333333
2022-05-17 14:00:00,ETHUSDT,479167.775,984593944.07,0.9610133430416666
2022-05-17 15:00:00,ETHUSDT,476845.94,982574786.9980544,1.26182865765
2022-05-17 16:00:00,ETHUSDT,478854.663,986574685.08564,1.0691574767
2022-05-17 17:00:00,ETHUSDT,476039.159,981742904.4751338,1.0793416868333334
2022-05-17 18:00:00,ETHUSDT,472998.701,958248068.3559,1.037480971675
2022-05-17 19:00:00,ETHUSDT,467645.133,955871328.30333,0.9955044055583334
2022-05-17 20:00:00,ETHUSDT,467225.967,961181931.5720701,1.3128612889666667
2022-05-17 21:00:00,ETHUSDT,467096.467,974648159.00687,1.6352947832250002
2022-05-17 22:00:00,ETHUSDT,472374.625,979714259.0595475,0.9029900045083333
2022-05-17 23:00:00,ETHUSDT,472304.971,988044380.1556404,1.3267120405250001
2022-05-18 00:00:00,ETHUSDT,475388.393,994211754.6853123,1.0101242561916666
2022-05-18 01:00:00,ETHUSDT,469283.651,971201287.09054,0.9177202969666666
2022-05-18 02:00:00,ETHUSDT,472724.223,978809958.547946,1.4296384220833334
2022-05-18 03:00:00,ETHUSDT,471551.337,960739956.115669,0.8940705253916666
2022-05-18 04:00:00,ETHUSDT,472378.533,961323381.1523101,1.1040522036916667
2022-05-18 05:00:00,ETHUSDT,467437.411,954479147.01734,1.1276499424166666
2022-05-18 06:00:00,ETHUSDT,467428.814,949941555.82778,0.9842337224
2022-05-18 07:00:00,ETHUSDT,467176.36,947825629.678974,1.0799445002666668
2022-05-18 08:00:00,ETHUSDT,466436.329,947742648.16852,1.0572440136999999
2022-05-18 09:00:00,ETHUSDT,468508.577,952281163.43866,1.1626296090833332
2022-05-18 10:00:00,ETHUSDT,468680.664,954611958.2613598,0.9296882170416666
2022-05-18 11:00:00,ETHUSDT,471701.693,958412933.87126,1.0663092703416666
2022-05-18 12:00:00,ETHUSDT,471572.011,944172048.98398,1.0366736130333334
2022-05-18 13:00:00,ETHUSDT,487467.096,971484527.6741368,1.004681307225
2022-05-18 14:00:00,ETHUSDT,485740.954,958459193.02326,1.0050713939083333
2022-05-18 15:00:00,ETHUSDT,490901.264,956783314.3045629,0.9433957035166666
2022-05-18 16:00:00,ETHUSDT,486294.077,959215066.8825,1.2383154805
2022-05-18 17:00:00,ETHUSDT,491378.049,963233648.1132301,0.9686552763333333
2022-05-18 18:00:00,ETHUSDT,491967.67,967661049.4764,1.1809618070833334
2022-05-18 19:00:00,ETHUSDT,486802.497,964224309.8828099,1.2326515837166667
2022-05-18 20:00:00,ETHUSDT,486989.088,956252960.8998771,1.1858219855583334
2022-05-18 21:00:00,ETHUSDT,483376.261,944647725.58447,1.2125578987166665
2022-05-18 22:00:00,ETHUSDT,487565.347,950820685.79858,1.3924723085583333
2022-05-18 23:00:00,ETHUSDT,484259.135,926984247.9286195,1.0310076995916666
2022-05-19 00:00:00,ETHUSDT,488028.247,943963756.47728,1.2056153423916667
2022-05-19 01:00:00,ETHUSDT,491099.322,943097489.0408499,1.1038191180333332
2022-05-19 02:00:00,ETHUSDT,487751.198,943405523.8113587,1.2240218453666667
2022-05-19 03:00:00,ETHUSDT,489422.057,955914690.6295501,1.1639946979583333
2022-05-19 04:00:00,ETHUSDT,490193.297,954891640.6230301,0.9294661641083334
2022-05-19 05:00:00,ETHUSDT,492609.765,957761571.9548177,1.09307923125
2022-05-19 06:00:00,ETHUSDT,493524.914,969435535.6768008,1.2432723064916666
2022-05-19 07:00:00,ETHUSDT,489705.649,953677266.1450499,1.0803962120166666
2022-05-19 08:00:00,ETHUSDT,489087.28,947039263.7552,1.0821491383916666
2022-05-19 09:00:00,ETHUSDT,488912.705,943625561.4655304,0.9614600041166667
2022-05-19 10:00:00,ETHUSDT,493680.388,958341671.7927496,1.2518157074083334
2022-05-19 11:00:00,ETHUSDT,494089.999,966741432.9433901,1.09022935865
2022-05-19 12:00:00,ETHUSDT,496545.445,971605368.59485,1.0850959288833333
2022-05-19 13:00:00,ETHUSDT,487033.919,951125938.6019793,1.184803276825
2022-05-19 14:00:00,ETHUSDT,486060.752,962259706.2746024,1.0544765156666667
2022-05-19 15:00:00,ETHUSDT,478268.682,966131433.76092,1.1941929008583332
2022-05-19 16:00:00,ETHUSDT,482550.523,969837980.9779267,0.9534101934083333
2022-05-19 17:00:00,ETHUSDT,481074.925,964834248.0815,1.0203065383083334
2022-05-19 18:00:00,ETHUSDT,480542.686,967666509.7513012,1.1791516986
2022-05-19 19:00:00,ETHUSDT,479563.336,957318718.22328,0.9671360701916667
2022-05-19 20:00:00,ETHUSDT,483199.995,972034101.9417,1.4586751319333333
2022-05-19 21:00:00,ETHUSDT,481022.189,968656768.4300708,1.0820494976000001
2022-05-19 22:00:00,ETHUSDT,482833.588,968047545.58884,1.0475751016
2022-05-19 23:00:00,ETHUSDT,488895.345,988809599.0853968,1.1876081088833332
2022-05-20 00:00:00,ETHUSDT,486653.312,981730592.83072,1.1820465381333334
2022-05-20 01:00:00,ETHUSDT,486964.476,990120520.827,1.0779978147333333
2022-05-20 02:00:00,ETHUSDT,484974.143,983774898.8169299,0.976195770525
2022-05-20 03:00:00,ETHUSDT,483992.534,978568474.6618739,0.9741391442833334
2022-05-20 04:00:00,ETHUSDT,479858.512,969093459.32448,1.0154917617666668
2022-05-20 05:00:00,ETHUSDT,480971.29,974608527.3802793,1.302973911325
2022-05-20 06:00:00,ETHUSDT,482889.843,969219476.7651869,0.881168357125
2022-05-20 07:00:00,ETHUSDT,482121.834,978560227.3736371,1.3545857911666668
2022-05-20 08:00:00,ETHUSDT,484690.103,982452298.0779101,0.9729557126166667
2022-05-20 09:00:00,ETHUSDT,489788.389,997835878.6406659,1.1605385402
2022-05-20 10:00:00,ETHUSDT,493618.885,1007585010.5134006,1.0197373964583334
2022-05-20 11:00:00,ETHUSDT,495617.744,1018167356.20896,1.1549846400666668
2022-05-20 12:00:00,ETHUSDT,491016.972,997304571.8292,0.91990698505
2022-05-20 13:00:00,ETHUSDT,491489.316,1005395459.70276,1.212770659925
2022-05-20 14:00:00,ETHUSDT,491341.374,976147485.1034304,0.8424361205833333
2022-05-20 15:00:00,ETHUSDT,490776.326,960056333.901692,1.0651114712833334
2022-05-20 16:00:00,ETHUSDT,482500.096,933625189.2777137,0.9084799958583334
2022-05-20 17:00:00,ETHUSDT,476758.126,925845210.36696,1.2298061269333334
2022-05-20 18:00:00,ETHUSDT,476797.936,927521210.8629178,1.029653116125
2022-05-20 19:00:00,ETHUSDT,472479.095,930542852.81155,1.0950836417583334
2022-05-20 20:00:00,ETHUSDT,468023.638,917705429.62678,1.0689472037333332
2022-05-20 21:00:00,ETHUSDT,468443.396,918340990.0017309,1.1458046473333334
2022-05-20 22:00:00,ETHUSDT,470729.607,920122184.9759268,1.0460805792666668
2022-05-20 23:00:00,ETHUSDT,469428.956,920568959.87424,1.1620267449333332
2022-05-21 00:00:00,ETHUSDT,472023.349,926756482.7261299,1.2957164265333334
2022-05-21 01:00:00,ETHUSDT,469864.238,916673292.3717452,1.0322873086666666
2022-05-21 02:00:00,ETHUSDT,470115.53,919312363.7163571,1.2833150890833334
2022-05-21 03:00:00,ETHUSDT,472274.899,928654891.967632,1.1633289220416667
2022-05-21 04:00:00,ETHUSDT,472409.155,926455766.1451501,1.0851695935583334
2022-05-21 05:00:00,ETHUSDT,473692.552,929329471.9930896,1.0471879244833333
2022-05-21 06:00:00,ETHUSDT,474836.496,934962541.1572472,1.2962089715666667
2022-05-21 07:00:00,ETHUSDT,474272.67,937596364.7261952,1.174994591275
2022-05-21 08:00:00,ETHUSDT,474567.859,938277605.38608,0.98309974495
2022-05-21 09:00:00,ETHUSDT,472314.044,930854025.0523442,0.983752386875
2022-05-21 10:00:00,ETHUSDT,473871.347,933799382.0042136,1.2722162778333332
2022-05-21 11:00:00,ETHUSDT,473009.269,932498078.7348224,1.2017478187583335
2022-05-21 12:00:00,ETHUSDT,473287.17,929909898.7443,1.10928104675
2022-05-21 13:00:00,ETHUSDT,475694.687,937375730.2380538,1.4338164154250002
2022-05-21 14:00:00,ETHUSDT,471767.517,932712687.16002,1.18142597715
2022-05-21 15:00:00,ETHUSDT,464338.81,920285529.604212,1.166934598925
2022-05-21 16:00:00,ETHUSDT,461325.876,913328356.04604,1.02398898295
2022-05-21 17:00:00,ETHUSDT,460864.233,910570092.0945662,1.1372277609083332
2022-05-21 18:00:00,ETHUSDT,462123.317,914345541.3059229,1.0770254495916667
2022-05-21 19:00:00,ETHUSDT,460961.176,912472647.892,1.1314792452166667
2022-05-21 20:00:00,ETHUSDT,459699.557,907247988.2362103,0.9361741651000001
2022-05-21 21:00:00,ETHUSDT,458394.268,903518021.9414,1.0371969596833333
2022-05-21 22:00:00,ETHUSDT,458285.998,903510845.057,1.0152182557
2022-05-21 23:00:00,ETHUSDT,459011.56,905918985.1628,0.9953143723583334
2022-05-22 00:00:00,ETHUSDT,459107.695,908574128.405,1.3403818051833334
2022-05-22 01:00:00,ETHUSDT,460336.562,911137464.1399839,1.04478091515
2022-05-22 02:00:00,ETHUSDT,461594.834,911585173.87324,1.0691189213
2022-05-22 03:00:00,ETHUSDT,465082.883,917585274.0148499,1.059628488
2022-05-22 04:00:00,ETHUSDT,464893.608,914539031.1156682,1.1289016567999999
2022-05-22 05:00:00,ETHUSDT,463935.835,914668056.1359,1.420748836125
2022-05-22 06:00:00,ETHUSDT,463390.981,914784769.5019101,1.288390104975
2022-05-22 07:00:00,ETHUSDT,464425.562,916306989.57038,0.9860099047916666
2022-05-22 08:00:00,ETHUSDT,466343.92,924487874.8600684,1.3389239907250001
2022-05-22 09:00:00,ETHUSDT,469538.415,948162761.5886447,1.253992314475
2022-05-22 10:00:00,ETHUSDT,478973.085,972002458.0023981,1.0106349022166665
2022-05-22 11:00:00,ETHUSDT,482304.403,971797291.5633912,1.0239958387666668
2022-05-22 12:00:00,ETHUSDT,483734.281,981535554.89148,1.316367382075
